customer_id,anomaly_score,is_anomaly,churn_real
5562-YJQGT,0.4181,0,0
4381-MHQDC,0.4181,0,0
1215-VFYVK,0.4181,0,0
0958-YHXGP,0.418,0,0
6369-MCAKO,0.4177,0,0
4872-JCVCA,0.4175,0,0
9269-CQOOL,0.4175,0,1
2882-WDTBA,0.4173,0,0
4697-LUPSU,0.4167,0,0
8208-EUMTE,0.4166,0,0
5175-WLYXL,0.4159,0,0
1666-JZPZT,0.4159,0,0
6284-KMNUF,0.4159,0,0
0835-JKADZ,0.4159,0,0
7596-ZYWBB,0.4158,0,0
2988-GBIVW,0.4156,0,0
7233-PAHHL,0.4154,0,0
8295-FHIVV,0.415,0,0
3649-JPUGY,0.4149,0,0
7519-JTWQH,0.4149,0,0
4592-IWTJI,0.4147,0,1
8111-SLLHI,0.4145,0,1
0114-IGABW,0.4143,0,0
2773-OVBPK,0.414,0,0
2369-UAPKZ,0.4139,0,1
4443-EMBNA,0.4139,0,0
6656-JWRQX,0.4138,0,0
6778-YSNIH,0.4136,0,0
8224-UAXBZ,0.4135,0,0
4139-JPIAM,0.4134,0,0
1231-YNDEK,0.4133,0,0
6233-HXJMX,0.4132,0,0
3034-ZBEQN,0.4131,0,1
1775-KWJKQ,0.4129,0,0
1208-DNHLN,0.4125,0,1
9668-PUGNU,0.4123,0,0
5872-OEQNH,0.4123,0,0
0032-PGELS,0.4123,0,1
3308-JSGML,0.4122,0,0
7209-JCUDS,0.4122,0,1
3999-QGRJH,0.4121,0,1
6203-HBZPA,0.412,0,0
0739-UUAJR,0.412,0,0
5820-PTRYM,0.4119,0,0
5173-ZXXXL,0.4119,0,0
2621-UDNLU,0.4117,0,0
4393-OBCRR,0.4117,0,0
5759-RCVCB,0.4111,0,1
8329-UTMVM,0.4111,0,0
6258-PVZWJ,0.4111,0,0
8053-WWDRO,0.411,0,1
3528-HFRIQ,0.4109,0,0
6248-TKCQV,0.4106,0,0
8901-HJXTF,0.4105,0,1
9950-MTGYX,0.4105,0,0
0746-JTRFU,0.4105,0,1
6181-AXXYF,0.4104,0,0
0214-JHPFW,0.4103,0,0
9572-WUKSB,0.4101,0,0
5256-SKJGO,0.41,0,0
5868-CZJDR,0.41,0,1
8654-DHAOW,0.4098,0,0
8571-ZCMCX,0.4097,0,0
1791-PQHBB,0.4097,0,0
7967-HYCDE,0.4094,0,0
6614-YOLAC,0.4093,0,0
1334-PDUKM,0.4088,0,0
4999-IEZLT,0.4088,0,0
7537-CBQUZ,0.4087,0,0
2599-CIPQE,0.4087,0,0
5154-VEKBL,0.4085,0,1
8901-UPRHR,0.4084,0,0
9867-JCZSP,0.4082,0,0
7109-MFBYV,0.4078,0,0
0177-PXBAT,0.4076,0,0
6416-JNVRK,0.4075,0,0
9928-BZVLZ,0.4075,0,0
6810-VCAEX,0.4074,0,0
4817-KEQSP,0.4072,0,0
3440-JPSCL,0.4072,0,1
0334-ZFJSR,0.4072,0,0
0345-XMMUG,0.4071,0,0
1485-YDHMM,0.4071,0,0
2480-EJWYP,0.407,0,0
9938-EKRGF,0.4069,0,0
8152-VETUR,0.4068,0,0
3097-IDVPU,0.4067,0,0
8561-NMTBD,0.4066,0,0
7632-MNYOY,0.4064,0,1
1116-FRYVH,0.4061,0,0
9499-XPZXM,0.4059,0,0
5156-UMKOW,0.4058,0,0
0409-WTMPL,0.4052,0,0
2988-QRAJY,0.405,0,0
2796-UUZZO,0.4049,0,0
2878-RMWXY,0.4049,0,0
5149-CUZUJ,0.4047,0,0
5816-SCGFC,0.4043,0,0
1545-ACTAS,0.4042,0,0
2398-YPMUR,0.4041,0,1
0375-HVGXO,0.404,0,1
2137-DQMEV,0.404,0,0
7989-AWGEH,0.4039,0,0
0363-SVHYR,0.4036,0,0
4431-EDMIQ,0.4036,0,0
3285-UCQVC,0.4032,0,1
2408-PSJVE,0.4027,0,0
0804-XBFBV,0.4026,0,0
1708-PBBOA,0.4026,0,0
8626-PTQGE,0.4026,0,0
8755-IWJHN,0.4026,0,0
9796-BPKIW,0.4024,0,0
4671-VJLCL,0.402,0,0
0336-KXKFK,0.4018,0,0
5329-KRDTM,0.4018,0,0
5440-FLBQG,0.4018,0,1
3301-VKTGC,0.4018,0,0
7688-AWMDX,0.4017,0,0
4940-KHCWD,0.4017,0,0
4451-RWASJ,0.4015,0,0
8740-XLHDR,0.4013,0,1
6223-DHJGV,0.4013,0,0
9512-PHSMG,0.4011,0,0
8044-BGWPI,0.4009,0,0
8441-SHIPE,0.4009,0,0
2038-YSEZE,0.4008,0,0
3428-MMGUB,0.4007,0,0
1222-LRYKO,0.4006,0,0
3831-YCPUO,0.4004,0,0
4992-LTJNE,0.4003,0,0
9224-VTYID,0.4,0,0
1409-PHXTF,0.4,0,0
7740-BTPUX,0.4,0,0
3415-TAILE,0.3995,0,1
7872-RDDLZ,0.3994,0,0
6963-EZQEE,0.3993,0,0
7426-WEIJX,0.3992,0,0
3970-XGJDU,0.3989,0,0
1624-NALOJ,0.3989,0,1
3197-NNYNB,0.3988,0,0
0244-LGNFY,0.3987,0,0
3317-HRTNN,0.3987,0,1
7101-HRBLJ,0.3986,0,0
7526-IVLYU,0.3986,0,0
1568-LJSZU,0.3983,0,0
5940-NFXKV,0.3983,0,1
1227-UDMZR,0.3982,0,0
5285-MVEHD,0.3981,0,0
2272-UOINI,0.3979,0,0
6341-AEVKX,0.3977,0,0
0523-VNGTF,0.3977,0,0
6701-YVNQG,0.3976,0,0
4018-PPNDW,0.3975,0,0
7711-YIJWC,0.3973,0,0
5730-RIITO,0.3968,0,0
8779-YIQQA,0.3968,0,0
9651-GTSAQ,0.3966,0,1
0665-XHDJU,0.396,0,0
2501-XWWTZ,0.396,0,0
4670-TABXH,0.3959,0,0
6174-NRBTZ,0.3959,0,0
3714-JTVOV,0.3956,0,1
0233-FTHAV,0.3956,0,0
3913-RDSJZ,0.3956,0,0
7854-FOKSF,0.3955,0,1
3865-QBWSJ,0.3955,0,0
9570-KYEUA,0.3955,0,0
1730-ZMAME,0.3954,0,0
3776-EKTKM,0.3954,0,1
0343-QLUZP,0.3954,0,0
4869-EPIUS,0.3953,0,0
3486-HOOGQ,0.3952,0,0
8631-WUXGY,0.3951,0,0
2378-VTKDH,0.3951,0,0
8824-RWFXJ,0.395,0,1
0298-XACET,0.395,0,0
1740-CSDJP,0.3947,0,1
1518-OMDIK,0.3947,0,0
1450-SKCVI,0.3947,0,1
6211-WHMYA,0.3945,0,0
5529-GIBVH,0.3945,0,0
8821-KVZKQ,0.3945,0,0
0396-HUJBP,0.3944,0,0
2720-FVBQP,0.3944,0,0
0374-FIUCA,0.3944,0,0
2277-VWCNI,0.3943,0,0
3146-MSEGF,0.3943,0,0
2834-JRTUA,0.3943,0,1
3091-FYHKI,0.3942,0,1
2387-KDZQY,0.3939,0,0
3668-QPYBK,0.3937,0,1
4115-UMJFQ,0.3937,0,0
0254-WWRKD,0.3936,0,0
2606-RMDHZ,0.3935,0,1
7501-VTYLJ,0.3934,0,0
2265-CYWIV,0.3934,0,1
3566-VVORZ,0.3934,0,0
7356-IWLFW,0.3933,0,0
9503-XJUME,0.3931,0,0
1576-PFZIW,0.393,0,0
3920-HIHMQ,0.393,0,0
5650-YLIBA,0.3929,0,0
1951-IEYXM,0.3928,0,0
6961-VCPMC,0.3927,0,1
9540-JYROE,0.3926,0,1
8028-PNXHQ,0.3926,0,0
6651-RLGGM,0.3925,0,0
5223-UZAVK,0.3925,0,0
3237-AJGEH,0.3923,0,1
0076-LVEPS,0.3921,0,0
8958-JPTRR,0.3917,0,0
3656-TKRVZ,0.3915,0,1
4785-QRJHC,0.3914,0,1
9661-JALZV,0.3913,0,0
8806-EAGWC,0.3912,0,1
3472-OAOOR,0.3911,0,0
5583-EJXRD,0.3908,0,0
4674-HGNUA,0.3908,0,0
4274-DRSQT,0.3907,0,0
6583-KQJLK,0.3906,0,0
3744-ZRRDZ,0.3905,0,1
4763-PGDPO,0.3905,0,1
8292-FRFZQ,0.39,0,0
7980-MHFLQ,0.39,0,0
3751-KTZEL,0.3896,0,1
3486-NPGST,0.3896,0,0
3967-KXAPS,0.3893,0,0
3324-OIRTO,0.3893,0,0
5663-QBGIS,0.3892,0,0
8294-UIMBA,0.3891,0,0
2019-HDCZY,0.3888,0,0
5378-IKEEG,0.3886,0,1
0841-NULXI,0.3886,0,1
4942-VZZOM,0.3885,0,0
8672-OAUPW,0.3883,0,0
4789-KWMXN,0.3882,0,1
0619-OLYUR,0.3882,0,0
7377-DMMRI,0.388,0,1
2485-ITVKB,0.3879,0,1
8218-FFJDS,0.3879,0,0
7044-YAACC,0.3879,0,0
4452-QIIEB,0.3878,0,0
5140-FOMCQ,0.3878,0,0
9475-NNDGC,0.3877,0,0
8535-SFUTN,0.3877,0,0
0289-IVARM,0.3875,0,0
3841-CONLJ,0.3875,0,0
1459-QNFQT,0.3874,0,0
1403-LKLIK,0.3873,0,0
2454-RPBRZ,0.3873,0,1
7508-DQAKK,0.3873,0,0
4983-CLMLV,0.3871,0,0
4664-NJCMS,0.3868,0,0
6034-ZRYCV,0.3867,0,1
2673-ZALNP,0.3867,0,0
7408-OFWXJ,0.3866,0,0
6365-MTGZX,0.3865,0,1
2075-PUEPR,0.3865,0,0
4541-RMRLG,0.3865,0,1
9108-EJFJP,0.3864,0,0
7963-SHNDT,0.3861,0,0
0048-PIHNL,0.386,0,0
9102-OXKFY,0.3858,0,0
9055-MOJJJ,0.3857,0,0
9898-KZQDZ,0.3856,0,1
2277-BKJKN,0.3855,0,0
1356-MKYSK,0.385,0,0
5248-KWLAR,0.385,0,0
7078-NVFAM,0.3849,0,0
6481-LXPWL,0.3848,0,0
5954-BDFSG,0.3846,0,0
8999-YPYBV,0.3846,0,0
6549-BTYPG,0.3846,0,0
0471-ARVMX,0.3845,0,0
8181-YHCMF,0.3845,0,0
2956-GGUCQ,0.3845,0,1
1619-YWUBB,0.3843,0,0
9435-JMLSX,0.3843,0,0
1407-DIGZV,0.3842,0,0
2267-FPIMA,0.3842,0,0
4702-HDRKD,0.384,0,0
1345-ZUKID,0.3839,0,0
8898-KASCD,0.3839,0,0
1498-NHTLT,0.3837,0,0
6048-NJXHX,0.3836,0,0
2845-AFFTX,0.3836,0,1
3441-CGZJH,0.3836,0,0
9052-VKDUW,0.3835,0,0
4138-NAXED,0.3834,0,0
7157-SMCFK,0.3833,0,0
5373-SFODM,0.3833,0,1
1971-DTCZB,0.3832,0,0
8008-ESFLK,0.3832,0,0
8331-ZXFOE,0.3832,0,0
9600-NAXZN,0.3831,0,1
9732-KPKBW,0.3827,0,1
3933-DQPWX,0.3826,0,0
4393-RYCRE,0.3825,0,0
3372-KWFBM,0.3823,0,1
6572-ADKRS,0.3823,0,0
2227-JRSJX,0.3822,0,0
5129-HHMZC,0.3822,0,0
2400-XIWIO,0.3821,0,0
4396-KLSEH,0.3821,0,0
4701-LKOZD,0.3819,0,0
6368-TZZDT,0.3818,0,0
7774-OJSXI,0.3813,0,1
3318-OSATS,0.3813,0,1
6139-ZZRBQ,0.3812,0,0
5948-UJZLF,0.3812,0,0
8148-WOCMK,0.381,0,0
5394-SVGJV,0.381,0,1
2176-LVPNX,0.3807,0,0
4627-MIHJH,0.3798,0,0
5485-ITNPC,0.3797,0,0
0320-DWVTU,0.3795,0,0
8023-QHAIO,0.3794,0,0
2750-BJLSB,0.3793,0,0
1832-PEUTS,0.3792,0,0
0946-FKYTX,0.3791,0,0
2773-MADBQ,0.379,0,0
1431-AIDJQ,0.3788,0,0
9391-YZEJW,0.3788,0,0
1763-WQFUK,0.3783,0,0
3808-HFKDE,0.3781,0,0
1122-YJBCS,0.3777,0,0
2309-OSFEU,0.3775,0,1
3873-WOSBC,0.3774,0,0
1534-OULXE,0.3774,0,0
8597-CWYHH,0.3773,0,0
9553-DLCLU,0.3771,0,0
3768-VHXQO,0.377,0,0
3571-RFHAR,0.3769,0,1
7945-HLKEA,0.3769,0,0
8847-GEOOQ,0.3768,0,0
4730-AWNAU,0.3768,0,0
4007-NHVHI,0.3768,0,0
8133-ANHHJ,0.3767,0,0
6023-GSSXW,0.3764,0,0
6734-FQAJX,0.3762,0,0
8410-BGQXN,0.3762,0,0
8398-TBIYD,0.3759,0,0
5127-BZENZ,0.3759,0,0
1097-FSPVW,0.3758,0,0
7750-EYXWZ,0.3757,0,0
0326-VDYXE,0.3757,0,0
9152-AMKAK,0.3757,0,0
4001-TSBTV,0.3754,0,0
7707-PYBBH,0.3754,0,0
1084-MNSMJ,0.3754,0,0
6981-TDRFT,0.3753,0,0
8714-EUHJO,0.3752,0,1
5788-YPOEG,0.3751,0,0
7164-BPTUT,0.3751,0,0
6865-JZNKO,0.3751,0,0
8100-PNJMH,0.375,0,0
0702-PGIBZ,0.375,0,1
1043-YCUTE,0.375,0,1
2197-OMWGI,0.3748,0,0
9221-OTIVJ,0.3746,0,1
5766-FTRTS,0.3746,0,0
9200-NLNPD,0.3746,0,0
7795-CFOCW,0.3746,0,0
6924-TDGMT,0.3737,0,0
4829-ZLJTK,0.3734,0,0
3884-UEBXB,0.3734,0,0
3891-PUQOD,0.3732,0,1
3005-NFMTA,0.3731,0,1
4115-BNPJY,0.373,0,0
3470-BTGQO,0.373,0,0
7566-DSRLQ,0.3729,0,0
3707-LRWZD,0.3728,0,1
3339-EAQNV,0.3727,0,0
9518-IMLHK,0.3726,0,0
2194-IIQOF,0.3726,0,0
5019-GQVCR,0.3725,0,0
0495-ZBNGW,0.3725,0,1
3018-TFTSU,0.3724,0,1
7339-POGZN,0.372,0,0
0354-WYROK,0.372,0,1
6537-OTKMY,0.3718,0,0
3633-CDBUW,0.3718,0,0
4201-JMNGR,0.3716,0,1
2043-WVTQJ,0.3716,0,0
8387-MOJJT,0.3715,0,1
5204-HMGYF,0.3713,0,0
3090-HAWSU,0.3713,0,1
2018-PZKMU,0.371,0,0
0929-PECLO,0.3708,0,0
8468-FZTOE,0.3708,0,0
5804-HYIEZ,0.3707,0,0
3758-CKOQL,0.3707,0,0
0613-WUXUM,0.3707,0,0
5863-OOKCL,0.3706,0,0
2931-SVLTV,0.3705,0,0
7892-QVYKW,0.3705,0,0
5740-YHGTW,0.3703,0,0
3022-BEXHZ,0.37,0,0
0979-PHULV,0.3699,0,1
3847-BAERP,0.3697,0,0
3658-KIBGF,0.3697,0,1
3577-AMVUX,0.3697,0,0
8450-JOVAH,0.3696,0,1
7246-ZGQDF,0.3695,0,0
0207-MDKNV,0.3694,0,1
2469-DTSGX,0.3691,0,0
3373-DIUUN,0.3691,0,0
6207-WIOLX,0.3688,0,1
9577-WJVCQ,0.3687,0,0
7255-SSFBC,0.3686,0,0
8634-MPHTR,0.3685,0,1
1400-WIVLL,0.3684,0,0
8972-HJWNV,0.3681,0,1
7665-NKLAV,0.368,0,0
1839-UMACK,0.3679,0,0
3563-SVYLG,0.3678,0,0
2114-MGINA,0.3678,0,1
8903-XEBGX,0.3678,0,0
0096-BXERS,0.3677,0,0
6916-HIJSE,0.3676,0,0
9500-WBGRP,0.3672,0,0
2056-EVGZL,0.3671,0,0
7599-NTMDP,0.367,0,0
1635-FJFCC,0.3669,0,0
2831-EBWRN,0.3669,0,0
2674-MLXMN,0.3664,0,0
7609-NRNCA,0.3664,0,0
9066-QRSDU,0.3663,0,0
7820-ZYGNY,0.3663,0,0
3647-GMGDH,0.3663,0,1
7409-JURKQ,0.3662,0,0
2335-GSODA,0.3661,0,0
8316-BBQAY,0.3661,0,0
7762-ONLJY,0.366,0,0
6260-ONULR,0.3659,0,0
7956-XQWGU,0.3658,0,0
1582-RAFML,0.3657,0,1
6393-WRYZE,0.3656,0,1
6953-PBDIN,0.3656,0,0
2853-CWQFQ,0.3652,0,0
1301-LOPVR,0.3652,0,0
4946-EDSEW,0.3651,0,1
9462-MJUAW,0.3649,0,1
2055-BFOCC,0.3649,0,0
3312-ZWLGF,0.3648,0,0
0174-QRVVY,0.3648,0,0
8777-MBMTS,0.3647,0,0
9013-AQORL,0.3645,0,0
3219-JQRSL,0.3645,0,0
5214-NLTIT,0.3645,0,0
8952-WCVCD,0.3644,0,0
0302-JOIVN,0.3644,0,1
9415-ZNBSX,0.3644,0,0
5651-CRHKQ,0.3643,0,0
3720-DBRWL,0.3641,0,0
9888-ZCUMM,0.3637,0,0
9906-NHHVC,0.3636,0,0
6122-LJADA,0.3635,0,0
7799-LGRDP,0.3633,0,0
4836-WNFNO,0.3632,0,0
9971-ZWPBF,0.363,0,0
1541-ETJZO,0.3629,0,1
8413-YNHNV,0.3629,0,0
5155-AZQPB,0.3625,0,0
4676-MQUEA,0.3624,0,0
3115-JPJDD,0.3623,0,0
3249-VHRIP,0.3623,0,0
5590-BYNII,0.3621,0,1
5884-FBCTL,0.362,0,0
2292-XQWSV,0.3618,0,0
4484-GLZOU,0.3618,0,1
4797-MIWUM,0.3613,0,0
1167-OYZJF,0.3612,0,0
9365-CSLBQ,0.3611,0,0
7074-STDCN,0.361,0,0
0524-IAVZO,0.3609,0,1
7115-IRDHS,0.3609,0,0
1928-BXYIV,0.3608,0,0
1982-FEBTD,0.3606,0,0
1385-TQOZW,0.3605,0,0
3757-NJYBX,0.3605,0,1
8017-UVSZU,0.3604,0,0
2996-XAUVF,0.3603,0,0
4026-SKKHW,0.3603,0,0
2809-ILCYT,0.3601,0,0
6997-UVGOX,0.3601,0,0
4231-LZUYM,0.3597,0,0
5680-LQOGP,0.3596,0,0
9866-QEVEE,0.3595,0,1
7711-GQBZC,0.3594,0,0
5380-XPJNZ,0.3591,0,0
5243-SAOTC,0.3589,0,0
7131-ZQZNK,0.3589,0,0
9139-TWBAS,0.3589,0,0
2748-MYRVK,0.3587,0,1
9995-HOTOH,0.3586,0,0
0310-SUCIN,0.3585,0,0
5125-CNDSP,0.3585,0,0
2499-AJYUA,0.3584,0,0
6954-OOYZZ,0.3579,0,0
1264-BYWMS,0.3577,0,1
4676-WLUHT,0.3577,0,0
2592-SEIFQ,0.3576,0,1
4121-AGSIN,0.3575,0,0
4891-NLUBA,0.3574,0,0
5327-CNLUQ,0.3574,0,0
3896-RCYYE,0.3568,0,0
3400-ESFUW,0.3568,0,1
6408-WHTEF,0.3568,0,0
0230-UBYPQ,0.3567,0,0
7576-JMYWV,0.3567,0,0
4774-HHGGS,0.3565,0,0
9453-PATOS,0.3563,0,0
6933-VLYFX,0.3562,0,0
8311-UEUAB,0.3561,0,0
5762-TJXGK,0.356,0,0
0208-BPQEJ,0.3559,0,0
2144-ESWKO,0.3558,0,0
3537-HPKQT,0.3558,0,0
9853-JFZDU,0.3557,0,0
5294-CDGWY,0.3557,0,1
6582-PLFUU,0.3556,0,0
0725-CXOTM,0.3554,0,0
8286-AFUYI,0.3553,0,0
7340-KEFQE,0.3552,0,0
6876-ADESB,0.355,0,1
2607-FBDFF,0.355,0,0
9944-AEXBM,0.3549,0,0
5980-BDHPY,0.3549,0,0
1465-VINDH,0.3549,0,1
7005-CYUIL,0.3549,0,0
5906-CVLHP,0.3548,0,1
8515-OCTJS,0.3548,0,1
3256-EZDBI,0.3548,0,0
7009-LGECI,0.3547,0,0
0643-OKLRP,0.3547,0,1
4723-BEGSG,0.3546,0,0
7586-ZATGZ,0.3546,0,0
7876-DNYAP,0.3544,0,0
4000-VGMQP,0.3544,0,0
3640-JQGJG,0.3544,0,0
5673-FSSMF,0.3544,0,1
6352-TWCAU,0.3543,0,1
1956-YIFGE,0.3542,0,0
6425-JWTDV,0.3542,0,0
5207-PLSTK,0.354,0,0
4063-EIKNQ,0.354,0,0
6479-VDGRK,0.354,0,0
1194-BHJYC,0.3539,0,0
6923-EFPNL,0.3539,0,1
8670-MEFCP,0.3538,0,0
4973-MGTON,0.3537,0,0
8259-DZLIZ,0.3536,0,0
6051-PTVNS,0.3535,0,0
3199-NPKCN,0.3534,0,0
6682-VCIXC,0.3534,0,0
5724-BIDBU,0.3533,0,0
3877-JRJIP,0.3531,0,1
9350-ZXYJC,0.3529,0,0
1131-QQZEB,0.3528,0,0
8436-BJUMM,0.3528,0,1
6120-RJKLU,0.3527,0,0
2957-LOLHO,0.3527,0,1
3474-BAFSJ,0.3527,0,0
0224-HJAPT,0.3527,0,1
9481-WHGWY,0.3527,0,0
5126-RCXYW,0.3526,0,0
1045-LTCYT,0.3526,0,0
4178-EGMON,0.3525,0,0
5099-BAILX,0.3524,0,1
0840-DCNZE,0.3523,0,0
0303-UNCIP,0.3521,0,0
0016-QLJIS,0.3521,0,0
5337-IIWKZ,0.3521,0,0
6683-VLCTZ,0.3521,0,1
0265-PSUAE,0.352,0,0
9838-BFCQT,0.3518,0,0
3566-CAAYU,0.3517,0,0
7802-EFKNY,0.3517,0,1
1689-MRZQR,0.3516,0,1
3733-ZEECP,0.3515,0,0
3724-BSCVH,0.3514,0,0
1564-HJUVY,0.3513,0,0
5304-EFJLP,0.3512,0,0
7233-IOQNP,0.351,0,0
6180-YBIQI,0.3509,0,0
6114-TCFID,0.3508,0,0
8468-EHYJA,0.3507,0,0
1320-REHCS,0.3507,0,0
3174-RKMOW,0.3507,0,0
9661-MHUMO,0.3507,0,1
5671-UUNXD,0.3505,0,0
3982-DQLUS,0.3505,0,0
2061-VVFST,0.3505,0,0
8853-TZDGH,0.3503,0,0
1051-EQPZR,0.3501,0,0
3716-UVSPD,0.3499,0,0
6635-MYYYZ,0.3499,0,1
4646-QZXTF,0.3499,0,0
3617-XLSGQ,0.3498,0,0
2874-YXVVA,0.3496,0,0
1150-WFARN,0.3496,0,1
2794-XIMMO,0.3494,0,1
7876-AEHIG,0.3494,0,0
2273-QCKXA,0.3493,0,0
6522-OIQSX,0.3492,0,0
1915-OAKWD,0.3491,0,0
9274-UARKJ,0.3491,0,0
4009-ALQFH,0.3491,0,1
8756-RDDLT,0.3491,0,0
5651-CPDND,0.3491,0,0
2405-LBMUW,0.349,0,0
5055-BRMNE,0.3489,0,0
0744-BIKKF,0.3488,0,0
4137-JOPHL,0.3488,0,0
6603-QWSPR,0.3485,0,0
3325-FUYCG,0.3484,0,1
5816-QVHRX,0.3484,0,0
3404-JNXAX,0.3483,0,0
1216-BGTSP,0.3482,0,0
4430-YHXGG,0.3482,0,0
4250-FDVOU,0.348,0,1
0191-ZHSKZ,0.3479,0,0
1099-BTKWT,0.3477,0,0
8229-TNIQA,0.3476,0,1
9830-ECLEN,0.3474,0,0
0562-HKHML,0.3473,0,0
0623-GDISB,0.3472,0,0
0322-YINQP,0.3472,0,1
9752-ZNQUT,0.3472,0,0
1794-HBQTJ,0.3472,0,1
0975-UYDTX,0.3472,0,0
2858-EIMXH,0.3471,0,0
3546-GHEAE,0.347,0,0
2911-IJORQ,0.3469,0,0
0430-IHCDJ,0.3468,0,0
3082-WQRVY,0.3467,0,0
9039-ZVJDC,0.3463,0,0
1302-UHBDD,0.3463,0,0
8944-AILEF,0.3462,0,0
8623-TMRBY,0.3462,0,1
3374-TTZTK,0.3458,0,0
1465-LNTLJ,0.3457,0,0
9090-SGQXL,0.3455,0,1
9889-TMAHG,0.3454,0,1
7892-POOKP,0.3453,0,1
3638-DIMPH,0.3452,0,0
0115-TFERT,0.3452,0,1
9758-MFWGD,0.3452,0,0
4012-ZTHBR,0.3451,0,0
2073-QBVBI,0.3451,0,0
2696-RZVZW,0.3448,0,0
5236-PERKL,0.3446,0,1
8840-DQLGN,0.3445,0,1
6959-GQEGV,0.3445,0,0
1623-NLDOT,0.3444,0,1
3160-TYXLT,0.3442,0,0
1530-ZTDOZ,0.3441,0,0
7137-RYLPP,0.3441,0,1
4132-POCZS,0.344,0,0
3756-VNWDH,0.344,0,0
2040-LDIWQ,0.3439,0,0
5324-KTGCG,0.3439,0,0
3594-UVONA,0.3439,0,1
5909-ECHUI,0.3439,0,1
5751-USDBL,0.3439,0,0
6022-UGGSO,0.3437,0,1
9135-MGVPY,0.3436,0,0
3030-YZADT,0.3436,0,1
5702-SKUOB,0.3436,0,0
7096-ZNBZI,0.3435,0,0
6067-NGCEU,0.3435,0,0
4554-YGZIH,0.3435,0,1
2636-SJDOU,0.3433,0,0
6917-YACBP,0.3433,0,0
9490-DFPMD,0.3433,0,1
4656-CAURT,0.3433,0,0
2739-CCZMB,0.3431,0,0
4402-FTBXC,0.343,0,0
0384-LPITE,0.343,0,0
0168-XZKBB,0.3429,0,0
4198-VFOEA,0.3429,0,0
3889-VWBID,0.3429,0,0
2599-CZABP,0.3429,0,0
0480-KYJVA,0.3428,0,0
0723-VSOBE,0.3428,0,0
1599-EAHXY,0.3427,0,0
2403-BCASL,0.3427,0,1
6598-KELSS,0.3425,0,0
5981-ZVXOT,0.3424,0,0
6173-ITPWD,0.342,0,1
7853-OETYL,0.342,0,0
0536-ESJEP,0.3419,0,0
4747-LCAQL,0.3419,0,0
4464-JCOLN,0.3418,0,1
1656-DRSMG,0.3417,0,0
5203-XEHAX,0.3417,0,0
4177-JPDFU,0.3417,0,0
1891-FZYSA,0.3417,0,1
2580-ASVVY,0.3416,0,0
4727-MCYZG,0.3416,0,0
4236-XPXAV,0.3416,0,1
4065-JJAVA,0.341,0,0
1614-JBEBI,0.341,0,0
6532-YLWSI,0.3409,0,1
4480-MBMLB,0.3409,0,0
6229-UOLQL,0.3408,0,0
2001-MCUUW,0.3407,0,0
2790-XUYMV,0.3403,0,0
6143-JQKEA,0.3402,0,0
6559-ILWKJ,0.3395,0,1
5989-OMNJE,0.3393,0,0
5149-TGWDZ,0.3392,0,0
4021-RQSNY,0.3392,0,1
9518-RWHZL,0.3392,0,1
6629-CZTTH,0.3391,0,1
4896-CPRPF,0.339,0,0
5945-AZYHT,0.339,0,0
1471-GIQKQ,0.3389,0,0
2722-JMONI,0.3388,0,1
8885-QSQBX,0.3388,0,0
8757-TFHHJ,0.3386,0,0
0481-SUMCB,0.3386,0,0
7312-XSBAT,0.3386,0,0
5013-SBUIH,0.3385,0,1
2338-BQEZT,0.3383,0,0
7225-IILWY,0.3381,0,0
8095-WANWK,0.338,0,0
5175-AOBHI,0.338,0,1
1660-HSOOQ,0.3379,0,1
8064-RAVOH,0.3379,0,0
9822-OAOVB,0.3378,0,0
3063-QFSZL,0.3378,0,1
3393-FMZPV,0.3378,0,1
2722-VOJQL,0.3377,0,1
5027-YOCXN,0.3377,0,0
7148-XZPHA,0.3376,0,0
1310-QRITU,0.3375,0,0
5701-GUXDC,0.3375,0,0
3946-MHCZW,0.3374,0,1
8601-QACRS,0.3374,0,1
7284-BUYEC,0.3373,0,0
1845-CSBRZ,0.3373,0,0
1453-RZFON,0.3372,0,0
8969-PRHFK,0.3372,0,0
1406-PUQVY,0.3372,0,0
1536-HBSWP,0.3372,0,0
7623-TRNQN,0.3372,0,1
7873-CVMAW,0.3371,0,0
3810-PJUHR,0.3371,0,0
9564-KCLHR,0.337,0,1
8695-WDYEA,0.337,0,0
9537-VHDTA,0.337,0,0
2961-VNFKL,0.3369,0,0
3745-HRPHI,0.3369,0,0
7207-RMRDB,0.3368,0,1
8938-UMKPI,0.3367,0,1
7030-FZTFM,0.3366,0,0
6728-CZFEI,0.3366,0,0
4307-KWMXE,0.3366,0,0
8224-KDLKN,0.3365,0,0
3804-RVTGV,0.3364,0,1
7663-YJHSN,0.3364,0,0
4580-TMHJU,0.3363,0,1
7036-TYDEC,0.3362,0,0
9028-LIHRP,0.3362,0,0
9227-YBAXE,0.3361,0,0
9606-PBKBQ,0.3361,0,1
5781-RFZRP,0.3361,0,0
5117-ZSMHQ,0.336,0,0
5647-URDKA,0.3359,0,0
7876-BEUTG,0.3357,0,0
7622-FWGEW,0.3357,0,0
8966-SNIZF,0.3357,0,0
6968-MHOMU,0.3356,0,0
2479-BRAMR,0.3355,0,1
3583-EKAPL,0.3354,0,1
4351-QLCSU,0.3354,0,1
8280-MQRQN,0.3353,0,1
